120125,202646
人,0.00340798894572
一个,0.00313844800183
观众,0.00242277032323
微博,0.00237010140316
中国,0.00188368843545
电影,0.00171948533171
最,0.00163583469395
演员,0.00160485297626
现场,0.00158936211741
8212,0.00149022062081
183,0.0014716315902
新,0.00134460654768
饰演,0.00134150837591
拍摄,0.00133531203237
却,0.00131672300176
角色,0.00130742848645
音乐,0.00126715225346
好,0.00120518881808
剧中,0.00116491258508
成为,0.00107816377556
下,0.00105337840141
做,0.00102549485549
导演,0.00101620034018
…,0.00100690582487
电视剧,0.000975924107184
一直,0.000963531420109
北京,0.000957335076571
曾,0.000954236904802
卫视,0.000948040561265
希望,0.000935647874189
演出,0.000920157015345
故事,0.000910862500039
爱情,0.000895371641195
戏,0.000889175297657
里,0.000870586267044
节目,0.000867488095275
粉丝,0.000864389923506
张柏芝,0.000861291751737
之后,0.000858193579968
现在,0.0008550954082
网友,0.000842702721124
爱,0.000833408205818
生活,0.00082721186228
岁,0.000817917346974
拍,0.000811721003436
人物,0.000793131972823
想,0.000793131972823
该剧,0.000783837457516
更是,0.000780739285747
公司,0.000765248426903
一起,0.000759052083366
两人,0.000759052083366
表演,0.000749757568059
再,0.000743561224521
演唱会,0.000734266709215
觉得,0.000734266709215
讯,0.000731168537446
称,0.000731168537446
主演,0.000718775850371
这部,0.000706383163295
影片,0.000700186819758
工作,0.000697088647989
前,0.000690892304451
舞台,0.000690892304451
作品,0.000687794132682
水浒,0.000663008758532
媒体,0.000663008758532
特别,0.000659910586763
香港,0.000659910586763
这次,0.000635125212612
选手,0.000628928869074
喜欢,0.000628928869074
之前,0.000625830697306
透露,0.000625830697306
出演,0.000625830697306
时间,0.00061343801023
歌迷,0.000610339838461
最后,0.000601045323155
谢霆锋,0.000601045323155
形象,0.000597947151386
票房,0.000594848979617
此次,0.000591750807848
表现,0.000582456292542
明星,0.000582456292542
看到,0.000576259949004
比赛,0.000573161777235
接受,0.000566965433698
播出,0.000566965433698
活动,0.000563867261929
小,0.00056076909016
近日,0.00056076909016
一部,0.000554572746622
合作,0.000548376403085
知道,0.000548376403085
朋友,0.000548376403085
文化,0.000548376403085
美国,0.000539081887778
正在,0.000535983716009
嘉宾,0.00053288554424
出现,0.000523591028934
演唱,0.000511198341858
新版,0.000511198341858
讲述,0.00050810017009
两个,0.000505001998321
专辑,0.000505001998321
离婚,0.000501903826552
参加,0.000498805654783
剧组,0.000495707483014
一次,0.000492609311245
造型,0.000492609311245
Lucas,0.000492609311245
众多,0.000492609311245
全国,0.000489511139477
一场,0.000489511139477
问题,0.000486412967708
号,0.000486412967708
制作,0.000477118452401
所有,0.000477118452401
十分,0.000477118452401
感觉,0.000474020280632
唱,0.000474020280632
上海,0.000470922108864
关注,0.000464725765326
日前,0.000461627593557
剧,0.000461627593557
儿子,0.000461627593557
经历,0.000458529421788
女人,0.000458529421788
歌曲,0.000455431250019
一位,0.000455431250019
乐队,0.000452333078251
一定,0.000452333078251
结婚,0.000446136734713
著名,0.000443038562944
机会,0.000443038562944
水浒传,0.000443038562944
选择,0.000436842219406
最终,0.000436842219406
感情,0.000433744047637
台湾,0.0004275477041
妈妈,0.000424449532331
打造,0.000424449532331
经典,0.000424449532331
男,0.000424449532331
音乐节,0.000424449532331
报道,0.000421351360562
了解,0.000418253188793
一些,0.000418253188793
情感,0.000418253188793
评委,0.000415155017024
世界,0.000415155017024
邀请,0.000415155017024
婚姻,0.000412056845256
内地,0.000412056845256
期待,0.000408958673487
能够,0.000405860501718
重要,0.000402762329949
创作,0.00039966415818
版,0.00039966415818
剧情,0.00039966415818
需要,0.000396565986411
英雄,0.000396565986411
令,0.000393467814643
当时,0.000393467814643
不断,0.000390369642874
笑,0.000390369642874
杨幂,0.000387271471105
女,0.000387271471105
元,0.000384173299336
支持,0.000381075127567
成功,0.000381075127567
娱乐,0.000381075127567
男人,0.000381075127567
编剧,0.000381075127567
成,0.000377976955798
采访,0.00037487878403
日本,0.00037487878403
认为,0.00037487878403
精彩,0.000371780612261
获得,0.000371780612261
东方,0.000371780612261
面对,0.000371780612261
方式,0.000368682440492
真的,0.000368682440492
传奇,0.000365584268723
昨天,0.000365584268723
曾经,0.000362486096954
韩国,0.000359387925185
一种,0.000359387925185
发展,0.000356289753417
首次,0.000356289753417
国际,0.000356289753417
演绎,0.000356289753417
上映,0.000356289753417
只,0.000356289753417
收视,0.000356289753417
老师,0.000350093409879
热播,0.00034699523811
发现,0.00034699523811
艾米,0.00034699523811
家庭,0.00034699523811
国内,0.00034699523811
得到,0.00034699523811
来说,0.00034699523811
动作,0.000343897066341
有着,0.000343897066341
市场,0.000343897066341
带来,0.000343897066341
孩子,0.000343897066341
正式,0.000340798894572
偶像,0.000340798894572
方面,0.000340798894572
万,0.000340798894572
之间,0.000340798894572
歌手,0.000340798894572
继续,0.000340798894572
人气,0.000340798894572
进入,0.000340798894572
扮演,0.000337700722803
是否,0.000337700722803
风格,0.000337700722803
社会,0.000334602551035
事,0.000331504379266
举行,0.000331504379266
时尚,0.000331504379266
出席,0.000328406207497
完全,0.000328406207497
主持人,0.000328406207497
组合,0.000328406207497
相信,0.000325308035728
宣传,0.000325308035728
梦想,0.000325308035728
张,0.000325308035728
人们,0.000322209863959
来自,0.000322209863959
以来,0.00031911169219
找,0.00031911169219
宋丹丹,0.00031911169219
消息,0.000316013520422
实力,0.000316013520422
高,0.000312915348653
比较,0.000312915348653
充满,0.000309817176884
大型,0.000309817176884
走,0.000309817176884
昨日,0.000309817176884
女孩,0.000309817176884
艺术,0.000309817176884
穿,0.000306719005115
上演,0.000306719005115
最大,0.000306719005115
这种,0.000303620833346
专业,0.000303620833346
电视,0.000303620833346
紧张,0.000303620833346
生日,0.000303620833346
